file,cluster,n_person,n_omega,status
cap_000931,172,2,1,ok
cap_000932,172,2,1,ok
cap_000933,172,2,1,ok
cap_000934,172,2,1,ok
cap_000935,172,2,1,ok
cap_000936,172,2,3,ok
cap_000937,172,2,2,ok
cap_000938,172,2,2,ok
cap_000939,172,2,2,ok
cap_000940,172,2,2,ok
cap_000941,172,2,1,ok
cap_000942,172,2,1,ok
cap_000943,172,2,1,ok
cap_000944,172,2,1,ok
cap_000945,172,2,1,ok
cap_000946,172,2,1,ok
cap_000947,172,2,0,ok
cap_000948,172,2,0,ok
cap_000949,172,2,0,ok
cap_000950,172,2,0,ok
cap_000951,172,2,0,ok
cap_000952,172,2,1,ok
cap_000953,172,2,0,ok
cap_000954,173,2,0,ok
cap_000955,173,2,0,ok
cap_000956,173,2,1,ok
cap_000957,173,2,1,ok
cap_000958,173,2,1,ok
cap_000959,173,3,1,ok
cap_000960,173,3,1,ok
cap_000961,173,3,1,ok
cap_000962,173,3,1,ok
cap_000963,173,3,1,ok
cap_000964,173,3,1,ok
cap_000965,173,3,1,ok
cap_000966,173,3,1,ok
cap_000967,173,3,2,ok
cap_000968,173,3,1,ok
cap_000969,173,3,1,ok
cap_000970,173,3,1,ok
cap_000971,173,3,1,ok
cap_000972,173,3,1,ok
cap_000973,173,3,1,ok
cap_000974,173,3,2,ok
cap_000975,173,3,1,ok
cap_000976,173,3,2,ok
cap_000977,173,3,1,ok
cap_000978,173,3,1,ok
cap_000979,173,3,1,ok
cap_000980,173,3,1,ok
cap_000981,173,3,1,ok
cap_000982,173,2,1,ok
cap_000983,173,2,1,ok
cap_000984,174,2,1,ok
cap_000985,174,2,1,ok
cap_000986,174,2,1,ok
cap_000987,174,2,1,ok
cap_000988,174,2,1,ok
cap_000989,174,2,1,ok
cap_000990,174,2,1,ok
cap_000991,174,2,1,ok
cap_000992,174,3,1,ok
cap_000993,174,3,1,ok
cap_000994,174,3,1,ok
cap_000995,174,3,1,ok
cap_000996,174,3,1,ok
cap_000997,174,3,1,ok
cap_000998,174,3,1,ok
cap_000999,175,3,1,ok
cap_001000,175,3,1,ok
cap_001001,175,3,1,ok
cap_001002,175,3,1,ok
cap_001003,175,3,1,ok
cap_001004,175,3,1,ok
cap_001005,176,2,1,ok
cap_001006,176,2,1,ok
cap_001007,176,2,1,ok
cap_001008,176,2,1,ok
cap_001009,176,2,1,ok
cap_001010,176,2,1,ok
cap_001011,176,2,1,ok
cap_001012,176,2,1,ok
cap_001013,176,2,1,ok
cap_001014,176,2,1,ok
cap_001015,176,2,1,ok
cap_001016,176,2,1,ok
cap_001017,176,2,1,ok
cap_001018,177,2,1,ok
cap_001019,177,2,1,ok
cap_001020,177,2,1,ok
cap_001021,177,2,1,ok
cap_001022,177,2,1,ok
cap_001023,177,3,1,ok
cap_001024,177,3,1,ok
cap_001025,177,2,1,ok
cap_001026,178,3,1,ok
cap_001027,178,3,1,ok
cap_001028,179,3,1,ok
cap_001029,179,3,1,ok
cap_001030,179,3,1,ok
cap_001031,179,3,1,ok
cap_001032,180,3,1,ok
cap_001033,180,3,1,ok
cap_001034,180,3,1,ok
cap_001035,180,2,1,ok
cap_001036,180,3,1,ok
cap_001037,180,2,1,ok
cap_001038,180,2,3,ok
cap_001039,180,2,1,ok
cap_001040,180,3,2,ok
cap_001041,181,2,2,ok
cap_001042,181,3,1,ok
cap_001043,182,3,1,ok
cap_001044,182,2,2,ok
cap_001045,183,2,2,ok
cap_001046,183,3,2,ok
cap_001047,183,2,1,ok
cap_001048,183,2,0,ok
cap_001049,184,2,1,ok
cap_001050,184,2,2,ok
cap_001051,184,2,2,ok
cap_001052,184,2,3,ok
cap_001053,184,2,3,ok
cap_001054,184,2,3,ok
cap_001055,184,2,3,ok
cap_001056,184,2,1,ok
cap_001057,184,3,1,ok
cap_001058,184,3,1,ok
cap_001059,184,3,1,ok
cap_001060,184,3,2,ok
cap_001061,184,3,1,ok
cap_001062,184,3,1,ok
cap_001063,184,3,1,ok
cap_001064,184,3,1,ok
cap_001065,184,3,1,ok
cap_001066,184,2,2,ok
cap_001067,184,2,2,ok
cap_001068,184,2,2,ok
cap_001069,184,2,4,ok
cap_001070,184,2,3,ok
cap_001071,185,2,1,ok
cap_001072,185,2,1,ok
cap_001073,185,2,1,ok
cap_001074,185,2,2,ok
cap_001075,185,2,1,ok
cap_001076,185,2,2,ok
cap_001077,185,2,1,ok
cap_001078,186,2,1,ok
cap_001079,186,2,1,ok
cap_001080,187,2,1,ok
cap_001081,187,2,0,ok
cap_001082,188,2,0,ok
cap_001083,189,2,0,ok
cap_001084,189,2,0,ok
cap_001085,190,2,0,ok
cap_001086,191,2,0,ok
cap_001087,192,3,0,ok
cap_001088,193,3,0,ok
cap_001089,194,3,1,ok
cap_001090,194,3,1,ok
cap_001091,195,3,0,ok
cap_001092,195,3,1,ok
cap_001093,196,3,2,ok
cap_001094,196,3,2,ok
cap_001095,197,3,0,ok
cap_001096,197,3,0,ok
cap_001097,197,3,0,ok
cap_001098,198,3,0,ok
cap_001099,198,3,0,ok
cap_001100,198,3,0,ok
cap_001101,199,3,0,ok
cap_001102,199,3,0,ok
cap_001103,199,3,1,ok
cap_001104,199,3,0,ok
cap_001105,200,3,0,ok
cap_001106,200,3,0,ok
cap_001107,200,3,0,ok
cap_001108,201,3,0,ok
cap_001109,201,3,0,ok
cap_001110,201,3,0,ok
cap_001111,202,3,0,ok
cap_001112,202,3,0,ok
cap_001113,202,3,0,ok
cap_001114,203,3,0,ok
cap_001115,203,3,0,ok
cap_001116,203,3,0,ok
cap_001117,203,3,0,ok
cap_001118,204,3,0,ok
cap_001119,204,3,0,ok
cap_001120,204,3,0,ok
cap_001121,204,3,0,ok
cap_001122,205,3,0,ok
cap_001123,205,3,0,ok
cap_001124,205,3,0,ok
cap_001125,205,2,0,ok
cap_001126,206,2,0,ok
cap_001127,206,2,0,ok
cap_001128,206,2,0,ok
cap_001129,206,3,0,ok
cap_001130,206,3,0,ok
cap_001131,207,3,0,ok
cap_001132,207,3,0,ok
cap_001133,207,3,0,ok
cap_001134,207,3,0,ok
cap_001135,207,3,0,ok
cap_001136,208,3,0,ok
cap_001137,208,3,0,ok
cap_001138,208,3,0,ok
cap_001139,208,3,0,ok
cap_001140,208,3,0,ok
cap_001141,209,3,0,ok
cap_001142,209,3,0,ok
cap_001143,209,3,0,ok
cap_001144,209,3,0,ok
cap_001145,209,3,0,ok
cap_001146,209,3,0,ok
cap_001147,209,3,0,ok
cap_001148,209,3,0,ok
cap_001149,209,3,0,ok
cap_001150,209,3,0,ok
cap_001151,209,1,0,todo
cap_001152,209,2,0,ok
cap_001153,209,2,0,ok
cap_001154,209,2,0,ok
cap_001155,209,2,0,ok
cap_001156,210,1,0,todo
cap_001157,210,1,0,todo
cap_001158,210,2,0,ok
cap_001159,210,2,0,ok
cap_001160,210,1,0,todo
cap_001161,210,1,0,todo
cap_001162,210,1,0,todo
cap_001163,210,1,0,todo
cap_001164,210,1,0,todo
cap_001165,210,1,0,todo
cap_001166,210,1,0,todo
cap_001167,210,1,0,todo
cap_001168,210,1,0,todo
cap_001169,211,1,0,todo
cap_001170,211,1,0,todo
cap_001171,211,1,0,todo
cap_001172,211,1,0,todo
cap_001173,211,2,0,ok
cap_001174,211,2,0,ok
cap_001175,211,2,0,ok
cap_001176,211,2,0,ok
cap_001177,211,2,0,ok
cap_001178,211,2,0,ok
cap_001179,211,1,0,todo
cap_001180,211,1,0,todo
cap_001181,211,1,0,todo
cap_001182,211,2,0,ok
cap_001183,211,1,0,todo
cap_001184,211,1,0,todo
cap_001185,211,1,0,todo
cap_001186,211,1,0,todo
cap_001187,211,1,0,todo
cap_001188,211,1,0,todo
cap_001189,211,1,0,todo
cap_001190,212,1,0,todo
cap_001191,212,1,0,todo
cap_001192,212,1,0,todo
cap_001193,212,1,0,todo
cap_001194,212,1,0,todo
cap_001195,212,1,0,todo
cap_001196,212,1,0,todo
cap_001197,212,1,0,todo
cap_001198,212,1,0,todo
cap_001199,212,1,0,todo
cap_001200,212,1,0,todo
cap_001201,212,1,0,todo
cap_001202,212,1,0,todo
cap_001203,212,1,0,todo
cap_001204,212,1,0,todo
cap_001205,212,1,0,todo
cap_001206,212,1,0,todo
cap_001207,212,1,0,todo
cap_001208,212,1,0,todo
cap_001209,212,1,0,todo
cap_001210,212,1,0,todo
cap_001211,212,1,0,todo
cap_001212,212,1,0,todo
cap_001213,212,1,0,todo
cap_001214,212,1,0,todo
cap_001215,212,2,0,ok
cap_001216,212,2,0,ok
cap_001217,212,2,0,ok
cap_001218,212,1,0,todo
cap_001219,212,2,0,ok
cap_001220,213,1,0,todo
cap_001221,213,1,0,todo
cap_001222,213,1,0,todo
cap_001223,213,1,0,todo
cap_001224,213,1,0,todo
cap_001225,213,1,0,todo
cap_001226,213,1,0,todo
cap_001227,213,1,0,todo
cap_001228,213,1,0,todo
cap_001229,213,1,0,todo
cap_001230,214,1,0,todo
cap_001231,214,1,0,todo
cap_001232,214,2,0,ok
cap_001233,214,2,0,ok
cap_001234,214,2,0,ok
cap_001235,214,2,0,ok
cap_001236,214,2,0,ok
cap_001237,215,2,0,ok
cap_001238,215,2,0,ok
cap_001239,215,2,0,ok
cap_001240,215,1,0,todo
cap_001241,215,1,0,todo
cap_001242,215,1,0,todo
cap_001243,215,1,0,todo
cap_001244,215,1,0,todo
cap_001245,215,2,0,ok
cap_001246,215,2,0,ok
cap_001247,215,2,0,ok
cap_001248,215,2,0,ok
cap_001249,215,2,0,ok
cap_001250,215,2,0,ok
cap_001251,215,2,0,ok
cap_001252,215,2,0,ok
cap_001253,215,2,0,ok
cap_001254,215,2,0,ok
cap_001255,215,2,0,ok
cap_001256,215,3,0,ok
cap_001257,216,3,0,ok
cap_001258,216,3,0,ok
cap_001259,216,3,0,ok
cap_001260,216,3,0,ok
cap_001261,216,3,0,ok
cap_001262,216,3,0,ok
cap_001263,216,3,0,ok
cap_001264,216,3,0,ok
cap_001265,216,3,0,ok
cap_001266,216,3,0,ok
cap_001267,216,3,0,ok
cap_001268,217,3,0,ok
cap_001269,217,3,0,ok
cap_001270,217,3,0,ok
cap_001271,217,3,0,ok
cap_001272,217,3,0,ok
cap_001273,217,3,0,ok
cap_001274,217,3,0,ok
cap_001275,218,3,0,ok
cap_001276,218,3,0,ok
cap_001277,218,3,0,ok
cap_001278,218,3,0,ok
cap_001279,219,1,1,todo
cap_001280,219,3,0,ok
cap_001281,219,2,0,ok
cap_001282,220,2,1,ok
cap_001283,220,3,0,ok
cap_001284,220,3,0,ok
cap_001285,220,1,1,todo
cap_001286,220,1,1,todo
cap_001287,220,1,1,todo
cap_001288,221,1,1,todo
cap_001289,221,1,1,todo
cap_001290,221,1,1,todo
cap_001291,221,3,0,ok
cap_001292,222,2,1,ok
cap_001293,222,1,1,todo
cap_001294,222,3,0,ok
cap_001295,222,3,0,ok
cap_001296,222,3,0,ok
cap_001297,222,3,0,ok
cap_001298,223,3,0,ok
cap_001299,223,3,0,ok
cap_001300,223,3,0,ok
cap_001301,223,3,0,ok
cap_001302,223,3,0,ok
cap_001303,224,3,0,ok
cap_001304,224,3,1,ok
cap_001305,224,3,0,ok
cap_001306,224,3,0,ok
cap_001307,224,3,0,ok
cap_001308,225,3,0,ok
cap_001309,225,2,0,ok
cap_001310,225,3,0,ok
cap_001311,225,2,0,ok
cap_001312,225,2,0,ok
cap_001313,225,2,0,ok
cap_001314,225,3,0,ok
cap_001315,226,3,0,ok
cap_001316,226,3,0,ok
cap_001317,226,3,0,ok
cap_001318,226,3,0,ok
cap_001319,227,3,0,ok
cap_001320,227,3,0,ok
cap_001321,227,3,0,ok
cap_001322,228,3,0,ok
cap_001323,228,3,0,ok
cap_001324,228,3,1,ok
cap_001325,228,3,1,ok
cap_001326,229,3,2,ok
cap_001327,229,2,0,ok
cap_001328,230,2,0,ok
cap_001329,231,2,0,ok
cap_001330,231,3,0,ok
cap_001331,231,3,1,ok
cap_001332,232,3,1,ok
cap_001333,232,2,0,ok
cap_001334,232,2,0,ok
cap_001335,232,2,0,ok
cap_001336,233,2,0,ok
cap_001337,233,2,0,ok
cap_001338,233,2,0,ok
cap_001339,233,2,0,ok
cap_001340,233,2,0,ok
cap_001341,233,2,0,ok
cap_001342,234,2,0,ok
cap_001343,234,2,0,ok
cap_001344,234,2,0,ok
cap_001345,234,2,0,ok
cap_001346,234,2,0,ok
cap_001347,234,2,0,ok
cap_001348,234,2,0,ok
cap_001349,234,2,0,ok
cap_001350,234,2,0,ok
cap_001351,234,2,0,ok
cap_001352,234,2,0,ok
cap_001353,234,2,0,ok
cap_001354,234,2,0,ok
cap_001355,234,2,0,ok
cap_001356,234,2,0,ok
cap_001357,234,2,0,ok
cap_001358,234,2,0,ok
cap_001359,234,2,0,ok
cap_001360,234,1,3,todo
cap_001361,234,2,0,ok
cap_001362,234,1,1,todo
cap_001363,234,1,1,todo
cap_001364,234,1,1,todo
cap_001365,234,2,0,ok
cap_001366,234,2,0,ok
cap_001367,234,2,0,ok
cap_001368,234,2,0,ok
cap_001369,234,2,0,ok
cap_001370,234,2,0,ok
cap_001371,234,2,0,ok
cap_001372,235,2,0,ok
cap_001373,235,2,0,ok
cap_001374,235,2,0,ok
cap_001375,235,2,0,ok
cap_001376,235,2,0,ok
cap_001377,235,2,0,ok
cap_001378,235,2,0,ok
cap_001379,235,2,0,ok
cap_001380,235,2,0,ok
cap_001381,235,2,0,ok
cap_001382,235,2,0,ok
cap_001383,235,2,0,ok
cap_001384,235,2,0,ok
cap_001385,235,2,0,ok
cap_001386,235,2,0,ok
cap_001387,235,2,0,ok
cap_001388,235,2,0,ok
cap_001389,235,2,0,ok
cap_001390,235,2,0,ok
cap_001391,235,2,0,ok
cap_001392,235,2,0,ok
cap_001393,235,2,0,ok
cap_001394,235,2,0,ok
cap_001395,235,2,0,ok
cap_001396,235,2,0,ok
cap_001397,235,2,0,ok
cap_001398,235,2,0,ok
cap_001399,235,2,0,ok
cap_001400,235,2,0,ok
cap_001401,235,2,0,ok
cap_001402,236,2,0,ok
cap_001403,236,2,0,ok
cap_001404,236,2,0,ok
cap_001405,236,2,0,ok
cap_001406,236,2,0,ok
cap_001407,236,2,0,ok
cap_001408,236,2,0,ok
cap_001409,236,2,0,ok
cap_001410,236,2,0,ok
cap_001411,236,2,0,ok
cap_001412,236,2,0,ok
cap_001413,236,2,0,ok
cap_001414,237,2,0,ok
cap_001415,237,2,0,ok
cap_001416,237,2,0,ok
cap_001417,238,2,0,ok
cap_001418,238,2,0,ok
cap_001419,238,3,0,ok
cap_001420,238,3,0,ok
cap_001421,238,3,0,ok
cap_001422,239,2,1,ok
cap_001423,239,3,0,ok
cap_001424,239,2,1,ok
cap_001425,239,2,3,ok
cap_001426,240,3,2,ok
cap_001427,240,3,2,ok
cap_001428,240,3,1,ok
cap_001429,240,3,2,ok
cap_001430,240,3,2,ok
cap_001431,240,3,1,ok
cap_001432,240,3,2,ok
cap_001433,240,3,2,ok
cap_001434,240,3,2,ok
cap_001435,240,3,2,ok
cap_001436,240,3,2,ok
cap_001437,240,3,2,ok
cap_001438,240,3,2,ok
cap_001439,240,3,2,ok
cap_001440,240,3,2,ok
cap_001441,240,3,1,ok
cap_001442,240,3,2,ok
cap_001443,241,3,2,ok
cap_001444,241,3,2,ok
cap_001445,241,3,2,ok
cap_001446,241,3,2,ok
cap_001447,241,3,2,ok
cap_001448,241,2,1,ok
cap_001449,241,3,2,ok
cap_001450,242,3,0,ok
cap_001451,242,3,0,ok
cap_001452,243,3,0,ok
cap_001453,243,3,0,ok
cap_001454,244,3,0,ok
cap_001455,244,2,0,ok
cap_001456,244,2,0,ok
cap_001457,245,2,0,ok
cap_001458,245,2,0,ok
cap_001459,245,2,0,ok
cap_001460,246,2,0,ok
cap_001461,246,2,0,ok
cap_001462,246,2,0,ok
cap_001463,246,1,0,todo
cap_001464,246,1,0,todo
cap_001465,246,1,0,todo
cap_001466,246,1,0,todo
cap_001467,246,1,0,todo
cap_001468,246,1,0,todo
cap_001469,246,1,0,todo
cap_001470,246,1,0,todo
cap_001471,246,1,0,todo
cap_001472,247,1,0,todo
cap_001473,247,1,0,todo
cap_001474,247,1,0,todo
cap_001475,247,1,0,todo
cap_001476,247,1,0,todo
cap_001477,247,1,0,todo
cap_001478,247,1,0,todo
cap_001479,247,1,0,todo
cap_001480,247,1,0,todo
cap_001481,247,1,0,todo
cap_001482,247,1,0,todo
cap_001483,247,1,0,todo
cap_001484,247,1,0,todo
cap_001485,247,1,0,todo
cap_001486,247,1,0,todo
cap_001487,247,1,0,todo
cap_001488,247,1,0,todo
cap_001489,247,1,0,todo
cap_001490,247,1,0,todo
cap_001491,247,1,0,todo
cap_001492,247,1,0,todo
cap_001493,247,1,0,todo
cap_001494,247,1,0,todo
cap_001495,247,1,0,todo
cap_001496,247,1,0,todo
cap_001497,247,1,0,todo
cap_001498,247,1,0,todo
cap_001499,247,1,0,todo
cap_001500,247,1,0,todo
cap_001501,247,1,0,todo
cap_001502,248,1,0,todo
cap_001503,248,1,0,todo
cap_001504,248,1,0,todo
cap_001505,248,1,0,todo
cap_001506,248,1,0,todo
cap_001507,248,1,0,todo
cap_001508,248,2,0,ok
cap_001509,248,2,0,ok
cap_001510,248,2,0,ok
cap_001511,248,2,0,ok
cap_001512,248,2,0,ok
cap_001513,248,2,0,ok
cap_001514,248,2,0,ok
cap_001515,249,2,0,ok
cap_001516,249,2,0,ok
cap_001517,249,2,0,ok
cap_001518,249,2,0,ok
cap_001519,249,2,0,ok
cap_001520,249,2,0,ok
cap_001521,249,2,0,ok
cap_001522,249,1,3,todo
cap_001523,249,2,0,ok
cap_001524,249,2,0,ok
cap_001525,249,2,0,ok
cap_001526,249,2,0,ok
cap_001527,249,2,0,ok
cap_001528,249,2,0,ok
cap_001529,249,2,0,ok
cap_001530,249,2,0,ok
cap_001531,249,2,0,ok
cap_001532,249,2,0,ok
cap_001533,249,2,0,ok
cap_001534,249,2,0,ok
cap_001535,249,2,0,ok
cap_001536,250,2,0,ok
cap_001537,250,2,0,ok
cap_001538,250,2,0,ok
cap_001539,250,2,0,ok
cap_001540,250,2,0,ok
cap_001541,250,2,0,ok
cap_001542,250,2,0,ok
cap_001543,250,2,0,ok
cap_001544,250,2,0,ok
cap_001545,250,2,0,ok
cap_001546,250,1,0,todo
cap_001547,250,1,0,todo
cap_001548,250,1,0,todo
cap_001549,251,2,0,ok
cap_001550,251,2,0,ok
cap_001551,251,2,0,ok
cap_001552,251,1,0,todo
cap_001553,251,1,0,todo
cap_001554,251,1,0,todo
cap_001555,251,1,0,todo
cap_001556,251,1,0,todo
cap_001557,251,1,0,todo
cap_001558,251,1,0,todo
cap_001559,251,1,0,todo
cap_001560,251,1,0,todo
cap_001561,251,1,0,todo
cap_001562,251,1,0,todo
cap_001563,251,1,0,todo
cap_001564,251,1,0,todo
cap_001565,251,1,0,todo
cap_001566,251,1,0,todo
cap_001567,251,1,0,todo
cap_001568,251,1,0,todo
cap_001569,251,1,0,todo
cap_001570,252,1,0,todo
cap_001571,252,1,0,todo
cap_001572,252,1,0,todo
cap_001573,252,1,0,todo
cap_001574,252,1,0,todo
cap_001575,252,1,0,todo
cap_001576,252,1,0,todo
cap_001577,252,1,0,todo
cap_001578,252,1,0,todo
cap_001579,252,1,0,todo
cap_001580,252,1,0,todo
cap_001581,252,1,0,todo
cap_001582,252,1,0,todo
cap_001583,252,1,0,todo
cap_001584,252,1,0,todo
cap_001585,252,1,0,todo
cap_001586,252,1,0,todo
cap_001587,252,1,0,todo
cap_001588,252,1,0,todo
cap_001589,252,1,0,todo
cap_001590,252,1,0,todo
cap_001591,252,1,0,todo
cap_001592,252,1,0,todo
cap_001593,252,1,0,todo
cap_001594,252,1,0,todo
cap_001595,252,1,0,todo
cap_001596,252,1,0,todo
cap_001597,252,1,0,todo
cap_001598,252,1,0,todo
cap_001599,252,1,0,todo
cap_001600,253,1,0,todo
cap_001601,253,1,0,todo
cap_001602,253,1,0,todo
cap_001603,253,1,0,todo
cap_001604,253,1,0,todo
cap_001605,253,2,0,ok
cap_001606,253,2,0,ok
cap_001607,253,2,0,ok
cap_001608,253,2,0,ok
cap_001609,253,1,0,todo
cap_001610,253,1,0,todo
cap_001611,253,1,0,todo
cap_001612,253,1,0,todo
cap_001613,253,1,0,todo
cap_001614,253,1,0,todo
cap_001615,253,1,0,todo
cap_001616,253,1,0,todo
cap_001617,254,1,0,todo
cap_001618,254,1,0,todo
cap_001619,254,1,0,todo
cap_001620,254,1,0,todo
cap_001621,254,1,0,todo
cap_001622,254,1,0,todo
cap_001623,254,1,0,todo
cap_001624,254,1,0,todo
cap_001625,254,1,0,todo
cap_001626,254,1,0,todo
cap_001627,254,1,0,todo
cap_001628,254,1,0,todo
cap_001629,254,1,0,todo
cap_001630,254,1,0,todo
cap_001631,254,1,0,todo
cap_001632,254,1,0,todo
cap_001633,254,1,0,todo
cap_001634,254,1,0,todo
cap_001635,254,1,0,todo
cap_001636,254,1,0,todo
cap_001637,254,1,0,todo
cap_001638,254,1,0,todo
cap_001639,254,1,0,todo
cap_001640,254,1,0,todo
cap_001641,254,1,0,todo
cap_001642,254,1,0,todo
cap_001643,254,1,0,todo
cap_001644,254,1,0,todo
cap_001645,254,1,0,todo
cap_001646,254,1,0,todo
cap_001647,255,1,0,todo
cap_001648,255,1,0,todo
cap_001649,255,1,0,todo
cap_001650,255,1,0,todo
cap_001651,255,1,0,todo
cap_001652,255,1,0,todo
cap_001653,255,1,0,todo
cap_001654,255,1,0,todo
cap_001655,255,1,0,todo
cap_001656,255,1,0,todo
cap_001657,255,1,0,todo
cap_001658,255,1,0,todo
cap_001659,255,1,0,todo
cap_001660,255,1,0,todo
cap_001661,255,1,0,todo
cap_001662,255,1,0,todo
cap_001663,255,1,0,todo
cap_001664,255,1,0,todo
cap_001665,255,1,0,todo
cap_001666,256,1,0,todo
cap_001667,256,1,0,todo
cap_001668,256,1,0,todo
cap_001669,256,1,0,todo
cap_001670,256,1,0,todo
cap_001671,256,1,0,todo
cap_001672,256,1,0,todo
cap_001673,256,1,0,todo
cap_001674,256,1,0,todo
cap_001675,256,1,0,todo
cap_001676,257,1,0,todo
cap_001677,257,1,0,todo
cap_001678,257,1,0,todo
cap_001679,257,1,0,todo
cap_001680,257,1,0,todo
cap_001681,257,1,0,todo
cap_001682,257,1,0,todo
cap_001683,257,1,0,todo
cap_001684,257,1,0,todo
cap_001685,257,1,0,todo
cap_001686,257,1,0,todo
cap_001687,258,1,0,todo
cap_001688,258,1,0,todo
cap_001689,258,1,0,todo
cap_001690,258,1,0,todo
cap_001691,258,1,0,todo
cap_001692,258,1,0,todo
cap_001693,258,1,0,todo
cap_001694,258,1,0,todo
cap_001695,258,1,0,todo
cap_001696,258,1,0,todo
cap_001697,258,1,0,todo
cap_001698,258,1,0,todo
cap_001699,258,1,0,todo
cap_001700,258,1,0,todo
cap_001701,258,1,0,todo
cap_001702,258,1,0,todo
cap_001703,258,1,0,todo
cap_001704,258,1,0,todo
cap_001705,259,1,0,todo
cap_001706,259,0,0,todo
cap_001707,259,1,0,todo
cap_001708,259,1,0,todo
cap_001709,259,1,0,todo
cap_001710,259,1,0,todo
cap_001711,259,1,0,todo
cap_001712,259,1,0,todo
cap_001713,259,1,0,todo
cap_001714,259,1,0,todo
cap_001715,259,1,0,todo
cap_001716,260,1,0,todo
cap_001717,260,1,0,todo
cap_001718,260,1,0,todo
cap_001719,260,1,0,todo
cap_001720,260,1,0,todo
cap_001721,260,1,0,todo
cap_001722,260,1,0,todo
cap_001723,260,1,0,todo
cap_001724,260,1,0,todo
cap_001725,260,1,0,todo
cap_001726,260,1,0,todo
cap_001727,260,1,0,todo
cap_001728,260,1,0,todo
cap_001729,260,1,0,todo
cap_001730,260,1,0,todo
cap_001731,260,2,0,ok
cap_001732,260,2,0,ok
cap_001733,260,2,0,ok
cap_001734,260,2,0,ok
cap_001735,260,2,0,ok
cap_001736,260,2,0,ok
cap_001737,260,2,0,ok
cap_001738,260,2,0,ok
cap_001739,260,2,0,ok
cap_001740,260,2,0,ok
cap_001741,260,2,0,ok
cap_001742,260,2,0,ok
cap_001743,260,2,0,ok
cap_001744,260,2,0,ok
cap_001745,260,2,0,ok
cap_001746,261,2,0,ok
cap_001747,261,2,0,ok
cap_001748,261,2,0,ok
cap_001749,261,2,0,ok
cap_001750,261,2,0,ok
cap_001751,261,2,0,ok
cap_001752,262,2,0,ok
cap_001753,262,2,0,ok
cap_001754,262,2,0,ok
cap_001755,262,2,0,ok
cap_001756,262,2,0,ok
cap_001757,262,2,0,ok
cap_001758,262,2,0,ok
cap_001759,262,2,0,ok
cap_001760,262,2,0,ok
cap_001761,262,2,0,ok
cap_001762,262,2,0,ok
cap_001763,262,2,0,ok
cap_001764,262,2,0,ok
cap_001765,262,2,0,ok
cap_001766,262,2,0,ok
cap_001767,263,2,0,ok
cap_001768,263,2,0,ok
cap_001769,263,2,0,ok
cap_001770,263,2,0,ok
cap_001771,263,2,0,ok
cap_001772,263,2,0,ok
cap_001773,263,2,0,ok
cap_001774,263,1,0,todo
cap_001775,263,1,0,todo
cap_001776,263,1,0,todo
cap_001777,263,1,0,todo
cap_001778,263,1,0,todo
cap_001779,263,1,0,todo
cap_001780,263,2,0,ok
cap_001781,263,2,0,ok
cap_001782,263,2,0,ok
cap_001783,263,2,0,ok
cap_001784,263,2,0,ok
cap_001785,263,2,0,ok
cap_001786,263,2,0,ok
cap_001787,263,2,0,ok
cap_001788,263,1,0,todo
cap_001789,263,2,0,ok
cap_001790,263,2,0,ok
cap_001791,263,2,0,ok
cap_001792,263,2,0,ok
cap_001793,263,2,0,ok
cap_001794,263,2,0,ok
cap_001795,263,2,0,ok
cap_001796,263,2,0,ok
cap_001797,264,2,0,ok
cap_001798,264,2,0,ok
cap_001799,264,2,0,ok
cap_001800,264,2,0,ok
cap_001801,264,2,0,ok
cap_001802,264,2,0,ok
cap_001803,264,2,0,ok
cap_001804,264,2,0,ok
cap_001805,264,2,0,ok
cap_001806,265,2,0,ok
cap_001807,265,2,0,ok
cap_001808,265,2,0,ok
cap_001809,265,2,0,ok
cap_001810,265,2,0,ok
cap_001811,265,2,0,ok
cap_001812,265,2,0,ok
cap_001813,265,2,0,ok
cap_001814,265,1,0,todo
cap_001815,265,1,0,todo
cap_001816,265,1,0,todo
cap_001817,265,2,0,ok
cap_001818,265,2,0,ok
cap_001819,265,2,0,ok
cap_001820,266,2,0,ok
cap_001821,266,2,0,ok
cap_001822,266,2,0,ok
cap_001823,266,2,0,ok
cap_001824,266,2,0,ok
cap_001825,266,2,0,ok
cap_001826,266,2,0,ok
cap_001827,266,2,0,ok
cap_001828,266,2,0,ok
cap_001829,266,2,0,ok
cap_001830,266,2,0,ok
cap_001831,266,2,0,ok
cap_001832,266,2,0,ok
cap_001833,266,2,0,ok
cap_001834,266,2,0,ok
cap_001835,266,2,0,ok
cap_001836,267,2,0,ok
cap_001837,267,2,0,ok
cap_001838,267,2,0,ok
cap_001839,267,2,0,ok
cap_001840,267,2,0,ok
cap_001841,267,2,0,ok
cap_001842,267,2,0,ok
cap_001843,267,2,0,ok
cap_001844,267,2,0,ok
cap_001845,267,2,0,ok
cap_001846,267,2,0,ok
cap_001847,267,1,0,todo
cap_001848,267,1,0,todo
cap_001849,267,1,0,todo
cap_001850,267,1,0,todo
cap_001851,267,1,0,todo
cap_001852,267,1,0,todo
cap_001853,267,1,0,todo
cap_001854,267,1,0,todo
cap_001855,267,1,0,todo
cap_001856,267,1,0,todo
cap_001857,267,1,0,todo
cap_001858,267,1,0,todo
cap_001859,267,1,0,todo
cap_001860,267,1,0,todo
cap_001861,267,1,0,todo
cap_001862,267,2,0,ok
